id,subfolder,target,Number,Degree,Case,Gender,Variant
viral/deu_news_2015_1M-sentences.txt/19563031,2011-2015,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],"[('Neut',)]",[]
viral/deu_news_2015_1M-sentences.txt/20380853,2011-2015,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2015_1M-sentences.txt/20761095,2011-2015,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2016_1M-sentences.txt/236817,2016-2020,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2016_1M-sentences.txt/276410,2016-2020,"[('viral/ADJ',)]","[('Plur',)]",[],"[('Dat',)]",[],[]
viral/deu_news_2016_1M-sentences.txt/509410,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],[]
viral/deu_news_2016_1M-sentences.txt/580208,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2016_1M-sentences.txt/637253,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2016_1M-sentences.txt/1585315,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2016_1M-sentences.txt/1623613,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2016_1M-sentences.txt/1628011,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2016_1M-sentences.txt/2462658,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2016_1M-sentences.txt/3421668,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2016_1M-sentences.txt/3422610,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2016_1M-sentences.txt/4049147,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2016_1M-sentences.txt/4226787,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2016_1M-sentences.txt/4807918,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2016_1M-sentences.txt/5619864,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2016_1M-sentences.txt/5744376,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2016_1M-sentences.txt/7037157,2016-2020,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2016_1M-sentences.txt/7660410,2016-2020,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2016_1M-sentences.txt/7732954,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2016_1M-sentences.txt/9173199,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],"[('Neut',)]",[]
viral/deu_news_2016_1M-sentences.txt/11077936,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]","[('Nom',)]","[('Masc',)]",[]
viral/deu_news_2016_1M-sentences.txt/11367781,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2016_1M-sentences.txt/12168850,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2016_1M-sentences.txt/12782263,2016-2020,"[('viral/ADJ',)]","[('Plur',)]","[('Pos',)]",[],[],[]
viral/deu_news_2016_1M-sentences.txt/14042365,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2016_1M-sentences.txt/14225988,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],"[('Masc',)]",[]
viral/deu_news_2016_1M-sentences.txt/14342020,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2016_1M-sentences.txt/14777238,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2016_1M-sentences.txt/14920239,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2016_1M-sentences.txt/16094318,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2016_1M-sentences.txt/16316888,2016-2020,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2016_1M-sentences.txt/16846200,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2016_1M-sentences.txt/17614298,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],"[('Masc',)]",[]
viral/deu_news_2016_1M-sentences.txt/17621860,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2016_1M-sentences.txt/18095495,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],"[('Neut',)]",[]
viral/deu_news_2016_1M-sentences.txt/18223722,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2016_1M-sentences.txt/19454916,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],"[('Fem',)]",[]
viral/deu_news_2017_1M-sentences.txt/408155,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2017_1M-sentences.txt/427406,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2017_1M-sentences.txt/1434570,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2017_1M-sentences.txt/1829891,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],"[('Neut',)]",[]
viral/deu_news_2017_1M-sentences.txt/2262872,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2017_1M-sentences.txt/2974150,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2017_1M-sentences.txt/3443132,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],"[('Neut',)]",[]
viral/deu_news_2017_1M-sentences.txt/3472631,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],"[('Neut',)]",[]
viral/deu_news_2017_1M-sentences.txt/3790916,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2017_1M-sentences.txt/4147403,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2017_1M-sentences.txt/4149340,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2017_1M-sentences.txt/4149367,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2017_1M-sentences.txt/4231406,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2017_1M-sentences.txt/4424362,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2017_1M-sentences.txt/5035114,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2017_1M-sentences.txt/5167606,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2017_1M-sentences.txt/6009924,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2017_1M-sentences.txt/6820484,2016-2020,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2017_1M-sentences.txt/8997130,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2017_1M-sentences.txt/9206870,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2017_1M-sentences.txt/10527472,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],"[('Neut',)]",[]
viral/deu_news_2017_1M-sentences.txt/10727402,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2017_1M-sentences.txt/12133981,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2017_1M-sentences.txt/12201604,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2017_1M-sentences.txt/12347959,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2017_1M-sentences.txt/12567501,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2017_1M-sentences.txt/13227994,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2017_1M-sentences.txt/14259620,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2017_1M-sentences.txt/14319177,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2017_1M-sentences.txt/14994588,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2017_1M-sentences.txt/15011688,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2017_1M-sentences.txt/15162187,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2017_1M-sentences.txt/16948888,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2017_1M-sentences.txt/18252150,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2017_1M-sentences.txt/18363950,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],"[('Neut',)]",[]
viral/deu_news_2017_1M-sentences.txt/19489893,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2018_1M-sentences.txt/32179,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2018_1M-sentences.txt/563054,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2018_1M-sentences.txt/1618049,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2018_1M-sentences.txt/1797712,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2018_1M-sentences.txt/1968844,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2018_1M-sentences.txt/3918286,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2018_1M-sentences.txt/4111749,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2018_1M-sentences.txt/4111833,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2018_1M-sentences.txt/4111908,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2018_1M-sentences.txt/4848152,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2018_1M-sentences.txt/5099687,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2018_1M-sentences.txt/5158105,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2018_1M-sentences.txt/5982172,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2018_1M-sentences.txt/5986685,2016-2020,"[('viral/ADJ',)]","[('Plur',)]",[],"[('Dat',)]",[],[]
viral/deu_news_2018_1M-sentences.txt/6689713,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2018_1M-sentences.txt/7437545,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2018_1M-sentences.txt/7918834,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2018_1M-sentences.txt/8682697,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2018_1M-sentences.txt/11301325,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2018_1M-sentences.txt/13917839,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2018_1M-sentences.txt/14223371,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2018_1M-sentences.txt/14702878,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2018_1M-sentences.txt/15232290,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2018_1M-sentences.txt/15430280,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2018_1M-sentences.txt/16418714,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2018_1M-sentences.txt/16548315,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]","[('Nom',)]",[],[]
viral/deu_news_2018_1M-sentences.txt/17557151,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2018_1M-sentences.txt/18135122,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]","[('Nom',)]",[],[]
viral/deu_news_2018_1M-sentences.txt/18135145,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],"[('Fem',)]",[]
viral/deu_news_2019_1M-sentences.txt/1438918,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/1657968,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/1659340,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/3076580,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/3491259,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/3618962,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/3637261,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/3969725,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/4199736,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/4199743,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/4199750,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/4199816,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/4200512,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/5423335,2016-2020,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2019_1M-sentences.txt/7410161,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/7551528,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/8062344,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/8290210,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/8975597,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/9171581,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/9248995,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/9249377,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/9249514,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/9897235,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/10134028,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/10410060,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/10589527,2016-2020,"[('viral/ADJ',)]","[('Plur',)]","[('Pos',)]",[],[],[]
viral/deu_news_2019_1M-sentences.txt/10987176,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/11122647,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/11197889,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/11784624,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2019_1M-sentences.txt/12870729,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/12900680,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/13755437,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],"[('Fem',)]",[]
viral/deu_news_2019_1M-sentences.txt/14290736,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/14593884,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/14805859,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2019_1M-sentences.txt/14995693,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],"[('Neut',)]",[]
viral/deu_news_2019_1M-sentences.txt/15691885,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]","[('Dat',)]",[],[]
viral/deu_news_2019_1M-sentences.txt/15986628,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/16846580,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/18477786,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2019_1M-sentences.txt/18495718,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2019_1M-sentences.txt/20200905,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2019_1M-sentences.txt/20332504,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2020_1M-sentences.txt/61749,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2020_1M-sentences.txt/1418892,2016-2020,"[('viral/ADJ',)]","[('Plur',)]","[('Pos',)]","[('Dat',)]",[],[]
viral/deu_news_2020_1M-sentences.txt/1724537,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/1924846,2016-2020,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2020_1M-sentences.txt/2060299,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2020_1M-sentences.txt/2148406,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2020_1M-sentences.txt/3600764,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/3600946,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/3674992,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/3832393,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/4099352,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/4250203,2016-2020,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2020_1M-sentences.txt/4325378,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/4325636,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/4996875,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/5079943,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/5367005,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2020_1M-sentences.txt/5825826,2016-2020,"[('viral/ADJ',)]","[('Plur',)]",[],"[('Dat',)]",[],[]
viral/deu_news_2020_1M-sentences.txt/5890426,2016-2020,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2020_1M-sentences.txt/5910419,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/6240606,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/6554636,2016-2020,"[('viral/ADJ',)]","[('Plur',)]","[('Pos',)]",[],[],[]
viral/deu_news_2020_1M-sentences.txt/6554642,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],[]
viral/deu_news_2020_1M-sentences.txt/6636733,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/6712430,2016-2020,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2020_1M-sentences.txt/6931162,2016-2020,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2020_1M-sentences.txt/7009775,2016-2020,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2020_1M-sentences.txt/7584107,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2020_1M-sentences.txt/7654041,2016-2020,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2020_1M-sentences.txt/8074972,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2020_1M-sentences.txt/8431026,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2020_1M-sentences.txt/8895912,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/8927741,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/9041317,2016-2020,"[('viral/ADJ',)]","[('Plur',)]",[],"[('Dat',)]",[],[]
viral/deu_news_2020_1M-sentences.txt/9282580,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/9319601,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/9323732,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/9426149,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/9454779,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/9454898,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/9455499,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/9456753,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],"[('Neut',)]",[]
viral/deu_news_2020_1M-sentences.txt/9521749,2016-2020,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2020_1M-sentences.txt/9633385,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/10152312,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/10192286,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],"[('Neut',)]",[]
viral/deu_news_2020_1M-sentences.txt/11076643,2016-2020,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2020_1M-sentences.txt/11103472,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/11206322,2016-2020,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2020_1M-sentences.txt/11469012,2016-2020,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
